Product ID,Category,Sub-Category,Product Name,PRICE,DISCOUNT,PROFIT
OFF-SU-10004696,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",289,0.05,0.15
OFF-BI-10004801,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",202,0.17,0.09
OFF-EN-10001109,Office Supplies,Storage,"Smead Trays, Wire Frame",60,0.16,0.17
OFF-FEL-10002897,Technology,Phones,AT&T 17929 Lendline Telephone,95,0.08,0.15
OFF-FEL-10002837,Office Supplies,Art,"Boston Markers, Fluorescent",282,0.06,0.12
OFF-EN-10003636,Technology,Accessories,"Logitech Flash Drive, Programmable",96,0.16,0.16
OFF-LA-10000707,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",44,0.15,0.1
FUR-FU-10000889,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",190,0.19,0.02
OFF-PA-10001979,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,149,0.04,0.17
FUR-FU-10000295,Office Supplies,Art,"BIC Canvas, Blue",153,0.07,0.07
OFF-AR-10002485,Office Supplies,Storage,"Eldon Shelving, Blue",149,0.04,0.05
TEC-AC-10004586,Furniture,Furnishings,"Deflect-O Door Stop, Black",316,0.2,0.08
OFF-XER-10003203,Technology,Accessories,"Belkin Keyboard, Erganomic",60,0,0.05
TEC-AC-10003571,Office Supplies,Supplies,"Fiskars Shears, Serrated",206,0.16,0.17
OFF-AR-10004218,Technology,Accessories,"Belkin Memory Card, USB",192,0.04,0.08
OFF-SU-10001731,Furniture,Furnishings,"Eldon Light Bulb, Durable",194,0.19,0.18
TEC-AC-10002148,Office Supplies,Storage,Pizazz Global Quick File,92,0,0.17
OFF-EN-10002522,Furniture,Furnishings,"Eldon Door Stop, Erganomic",180,0.1,0.16
FUR-ELD-10000963,Furniture,Furnishings,"Eldon Frame, Duo Pack",106,0.2,0.05
OFF-AR-10000780,Office Supplies,Supplies,"Kleencut Scissors, High Speed",317,0.09,0.06
OFF-PA-10000241,Office Supplies,Paper,Xerox 1909,95,0,0.07
FUR-TA-10001558,Furniture,Furnishings,"Eldon Clock, Erganomic",281,0.07,0.06
FUR-CH-10004754,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable",102,0.07,0.1
TEC-PH-10004760,Furniture,Bookcases,"Safco Library with Doors, Traditional",137,0.12,0.02
OFF-BRE-10004073,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",245,0.06,0.12
OFF-AR-10001190,Office Supplies,Supplies,"Elite Box Cutter, High Speed",255,0.09,0.2
FUR-BO-10001276,Technology,Phones,"Cisco Headset, VoIP",99,0.12,0.05
TEC-AC-10002473,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth",203,0.13,0.2
FUR-FU-10003886,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",83,0.03,0.06
OFF-SU-10003371,Furniture,Chairs,"SAFCO Chairmat, Set of Two",83,0.18,0.04
TEC-PH-10001700,Furniture,Bookcases,"Safco Corner Shelving, Pine",50,0,0.15
OFF-BI-10001670,Office Supplies,Storage,"Rogers Folders, Industrial",313,0.2,0.16
OFF-PA-10001125,Technology,Accessories,"Belkin Numeric Keypad, USB",113,0.14,0.07
OFF-PA-10003416,Furniture,Bookcases,"Ikea Library with Doors, Metal",242,0,0.15
TEC-APP-10004049,Office Supplies,Art,"Binney & Smith Markers, Water Color",114,0.12,0.07
OFF-AP-10000916,Office Supplies,Supplies,"Acme Letter Opener, Steel",233,0.16,0.13
TEC-PH-10001527,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,103,0.17,0.2
FUR-FU-10004604,Office Supplies,Supplies,"Acme Shears, Serrated",224,0.15,0.15
TEC-AC-10002218,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",164,0.16,0.1
OFF-KIT-10002678,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",112,0.17,0.1
OFF-EN-10000927,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",50,0.15,0.2
OFF-BI-10004446,Office Supplies,Paper,"Enermax Note Cards, Premium",109,0.11,0.11
FUR-FU-10000499,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",162,0.19,0.07
TEC-MA-10004896,Technology,Accessories,"Belkin Mouse, Programmable",146,0.16,0.19
FUR-RUB-10001380,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",140,0.04,0.19
OFF-FEL-10002399,Furniture,Chairs,"Hon Steel Folding Chair, Black",176,0.08,0.01
OFF-CAR-10001471,Office Supplies,Paper,Xerox 1940,175,0.18,0.2
TEC-MA-10000366,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",47,0.07,0.05
TEC-MA-10000964,Office Supplies,Storage,"Eldon File Cart, Blue",322,0.04,0.09
OFF-AP-10000900,Technology,Phones,"Apple Audio Dock, Cordless",315,0.1,0.03
TEC-MA-10002459,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",168,0.11,0.06
FUR-IKE-10000619,Furniture,Bookcases,"Dania Corner Shelving, Metal",241,0.04,0.04
OFF-JIF-10004822,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",147,0.04,0.03
FUR-CH-10001695,Technology,Accessories,"Memorex Numeric Keypad, USB",250,0.06,0.02
TEC-MA-10003079,Technology,Accessories,"SanDisk Router, USB",106,0.03,0.18
OFF-PA-10001086,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,194,0.15,0.08
FUR-FU-10002387,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",323,0.06,0.2
OFF-PA-10003744,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",219,0.01,0.09
FUR-SAF-10000545,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,205,0.04,0.18
TEC-PH-10003549,Technology,Copiers,"Brother Fax and Copier, High-Speed",206,0.04,0
TEC-MA-10000354,Technology,Copiers,"HP Copy Machine, High-Speed",226,0.1,0.16
OFF-AR-10002714,Office Supplies,Supplies,"Elite Shears, Easy Grip",116,0.09,0.06
OFF-ELD-10004625,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",329,0.12,0.14
FUR-IKE-10003262,Furniture,Bookcases,"Bush Corner Shelving, Pine",57,0.06,0.02
OFF-PA-10003899,Furniture,Chairs,"Novimex Steel Folding Chair, Black",297,0.13,0
TEC-MA-10003868,Office Supplies,Art,"Sanford Markers, Blue",270,0.03,0.15
OFF-PA-10004187,Technology,Machines,"Panasonic Printer, Durable",181,0.09,0.17
OFF-BOS-10000363,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",245,0.04,0.08
TEC-AC-10003172,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",144,0.02,0.1
TEC-PH-10004522,Furniture,Furnishings,"Deflect-O Door Stop, Durable",64,0.14,0.2
OFF-AP-10002344,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",300,0.14,0.1
TEC-AC-10004803,Technology,Accessories,"Enermax Keyboard, Bluetooth",263,0.05,0.19
OFF-BI-10004001,Furniture,Chairs,"Harbour Creations Chairmat, Red",166,0.18,0.11
OFF-SAN-10001114,Office Supplies,Supplies,"Elite Scissors, Steel",168,0,0
TEC-BEL-10000681,Office Supplies,Appliances,"Breville Blender, Silver",144,0.17,0.04
FUR-CH-10000852,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",227,0.19,0.18
OFF-AR-10000242,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",119,0.1,0.1
TEC-OKI-10003868,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",189,0.12,0.02
OFF-ACC-10002849,Technology,Machines,"StarTech Card Printer, White",40,0.15,0.05
OFF-PA-10002974,Office Supplies,Appliances,"Hoover Microwave, White",310,0.01,0.2
FUR-FU-10001770,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",129,0.1,0.15
FUR-CH-10003062,Technology,Phones,"Samsung Signal Booster, with Caller ID",279,0.15,0.01
OFF-AR-10001955,Office Supplies,Supplies,"Fiskars Scissors, High Speed",132,0.16,0.16
OFF-BI-10001266,Furniture,Chairs,"Hon Rocking Chair, Red",243,0.09,0.12
OFF-EN-10004995,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",262,0.11,0.15
FUR-CH-10003026,Furniture,Tables,Balt Solid Wood Rectangular Table,205,0.08,0.08
TEC-AC-10004434,Office Supplies,Storage,"Tenex Trays, Wire Frame",203,0.1,0.08
OFF-EN-10002472,Office Supplies,Supplies,"Acme Scissors, Serrated",323,0.08,0.03
TEC-AC-10003116,Technology,Accessories,"Memorex Keyboard, USB",304,0.19,0.16
TEC-CO-10004558,Furniture,Chairs,"SAFCO Chairmat, Set of Two",83,0.02,0.19
OFF-EN-10002258,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",62,0,0.05
FUR-ADV-10000600,Furniture,Chairs,"Office Star Chairmat, Red",140,0.03,0.17
OFF-CAR-10000687,Office Supplies,Art,"BIC Sketch Pad, Blue",275,0.07,0.15
OFF-PA-10001492,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,183,0.04,0.15
TEC-MA-10003986,Technology,Copiers,"Brother Fax Machine, Color",282,0.01,0.09
FUR-RUB-10004633,Office Supplies,Supplies,"Acme Shears, Serrated",224,0.08,0.17
TEC-CAN-10001789,Office Supplies,Supplies,"Elite Trimmer, Steel",205,0.16,0.11
OFF-EN-10002186,Office Supplies,Supplies,"Acme Trimmer, Serrated",280,0.09,0.11
OFF-PA-10002043,Office Supplies,Binders,"Cardinal Binding Machine, Clear",266,0.07,0.12
OFF-AR-10000733,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White",285,0,0.1
FUR-FU-10002170,Office Supplies,Art,"Sanford Sketch Pad, Blue",174,0.11,0.13
OFF-PA-10003731,Furniture,Furnishings,"Deflect-O Clock, Black",213,0.05,0.2
TEC-NOK-10001319,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",224,0.06,0.06
TEC-PH-10004970,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",272,0.12,0.14
OFF-BI-10001820,Furniture,Tables,"Bevis Computer Table, Fully Assembled",79,0.16,0.14
TEC-AC-10004855,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",215,0.13,0.2
OFF-EN-10002348,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",271,0.04,0.07
FUR-BUS-10004336,Office Supplies,Appliances,"Hoover Coffee Grinder, White",143,0.02,0.01
OFF-PA-10001523,Technology,Phones,"Nokia Headset, Cordless",229,0.03,0.1
OFF-ST-10002172,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",76,0.17,0.2
FUR-FU-10000422,Furniture,Furnishings,"Tenex Stacking Tray, Black",266,0.12,0.1
OFF-SU-10000596,Office Supplies,Storage,"Eldon Folders, Blue",318,0.12,0.07
TEC-MA-10004985,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",301,0.06,0.17
OFF-PA-10002755,Office Supplies,Fasteners,"Accos Staples, Metal",48,0.19,0.17
FUR-CH-10003558,Furniture,Furnishings,"Deflect-O Door Stop, Durable",64,0.18,0.19
OFF-SU-10001087,Office Supplies,Paper,Xerox 1951,200,0.01,0.1
OFF-BI-10002854,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",251,0.12,0.14
OFF-ROG-10001399,Technology,Accessories,"Memorex Numeric Keypad, USB",250,0.13,0.14
TEC-LOG-10001137,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",151,0.17,0.04
TEC-MA-10003536,Office Supplies,Appliances,"Hamilton Beach Stove, Black",246,0.18,0
OFF-BI-10004181,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",287,0.06,0
OFF-EN-10003000,Furniture,Chairs,"Hon Chairmat, Black",45,0.11,0.09
OFF-ST-10002370,Office Supplies,Storage,"Smead Trays, Industrial",84,0.04,0.13
TEC-STA-10000008,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",275,0.06,0
OFF-HAM-10003628,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",185,0.06,0.2
FUR-DEF-10000065,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",204,0.17,0.07
TEC-ENE-10005000,Furniture,Furnishings,"Tenex Clock, Black",290,0.01,0.2
OFF-EN-10003073,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",217,0.13,0.17
OFF-AR-10003110,Technology,Accessories,"Logitech Mouse, Bluetooth",85,0.15,0
OFF-GRE-10001059,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,254,0.19,0.04
TEC-AC-10000358,Office Supplies,Supplies,"Acme Letter Opener, Steel",233,0.13,0.18
OFF-CUI-10001060,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,88,0.11,0.16
OFF-AR-10002987,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",68,0.19,0.12
OFF-AP-10002670,Furniture,Furnishings,"Deflect-O Clock, Erganomic",56,0.2,0.02
OFF-AR-10000584,Furniture,Chairs,"SAFCO Executive Leather Armchair, Set of Two",154,0.14,0.06
OFF-SU-10004119,Furniture,Tables,"Barricks Training Table, with Bottom Storage",147,0.17,0.17
TEC-CO-10001317,Office Supplies,Art,"Stanley Sketch Pad, Water Color",109,0.15,0
TEC-EPS-10004171,Office Supplies,Supplies,"Elite Ruler, High Speed",65,0.06,0.05
FUR-OFF-10001798,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",201,0.01,0.06
OFF-ELI-10001904,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",102,0.11,0.01
TEC-CO-10001937,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",59,0.06,0.2
FUR-CH-10002819,Furniture,Tables,"Chromcraft Round Table, Fully Assembled",208,0.1,0.14
TEC-BEL-10004162,Technology,Machines,"StarTech Card Printer, White",40,0.05,0.03
OFF-EN-10000648,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",44,0.07,0.05
OFF-EN-10000857,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11",323,0.2,0.03
TEC-AC-10001246,Technology,Copiers,"Hewlett Fax and Copier, Color",109,0.08,0.14
FUR-BO-10000791,Office Supplies,Supplies,"Acme Shears, Easy Grip",228,0,0.13
OFF-BI-10003883,Office Supplies,Binders,"Acco Binding Machine, Durable",186,0,0.01
OFF-ST-10004930,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",260,0.02,0.09
OFF-SU-10001633,Office Supplies,Storage,"Fellowes Shelving, Single Width",79,0.06,0.05
TEC-PH-10001590,Office Supplies,Storage,"Fellowes Folders, Single Width",196,0.12,0.18
OFF-BI-10001744,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",72,0.18,0.14
FUR-FU-10003623,Office Supplies,Labels,"Avery Removable Labels, Adjustable",238,0.01,0.07
FUR-SAU-10002714,Furniture,Furnishings,"Rubbermaid Clock, Black",178,0.17,0.19
OFF-SU-10000411,Office Supplies,Paper,"Enermax Message Books, Premium",130,0.16,0.12
TEC-AC-10003570,Furniture,Furnishings,"Advantus Light Bulb, Durable",211,0.14,0.01
OFF-PA-10004946,Office Supplies,Art,"Boston Markers, Easy-Erase",150,0.05,0.17
FUR-CH-10004242,Technology,Accessories,"Belkin Flash Drive, Bluetooth",275,0.11,0.1
OFF-BIC-10001510,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",44,0.05,0.02
FUR-CH-10003512,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",323,0.04,0.18
OFF-BI-10002296,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",49,0.05,0.1
TEC-MEM-10003302,Office Supplies,Supplies,"Acme Letter Opener, Serrated",138,0.03,0.04
OFF-PA-10003134,Technology,Accessories,"Belkin Keyboard, Programmable",330,0.09,0.14
OFF-ST-10000520,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",119,0.06,0.12
FUR-CH-10002209,Furniture,Furnishings,"Eldon Stacking Tray, Durable",57,0.02,0.19
TEC-PAN-10003382,Office Supplies,Art,"BIC Highlighters, Easy-Erase",168,0.03,0.15
OFF-AR-10001694,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",327,0.1,0.03
OFF-PA-10000591,Furniture,Tables,"Barricks Training Table, Rectangular",181,0.02,0.14
OFF-SU-10000649,Furniture,Chairs,"Global Stack Chair with Arms, Black",134,0.04,0.02
OFF-PA-10004741,Technology,Phones,"Samsung Office Telephone, with Caller ID",220,0.16,0.14
FUR-FU-10002803,Office Supplies,Appliances,"Breville Refrigerator, Red",65,0.09,0.11
FUR-BAR-10004553,Office Supplies,Art,"Boston Canvas, Easy-Erase",170,0.2,0.03
OFF-LA-10003923,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",277,0.17,0.2
TEC-PH-10004714,Technology,Accessories,Maxell 4.7GB DVD-R,270,0.1,0.14
FUR-BAR-10002710,Furniture,Furnishings,"Tenex Photo Frame, Black",87,0.13,0.13
FUR-FU-10000514,Office Supplies,Supplies,"Kleencut Trimmer, High Speed",234,0.04,0.2
OFF-ST-10002276,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,218,0.12,0.13
FUR-BUS-10004882,Office Supplies,Binders,Vinyl Sectional Post Binders,105,0.11,0.04
TEC-AC-10001791,Office Supplies,Paper,Xerox 1988,265,0.03,0.16
OFF-EN-10004053,Office Supplies,Paper,"Enermax Note Cards, Multicolor",115,0.02,0.1
OFF-AP-10001076,Technology,Phones,"Apple Speaker Phone, Cordless",103,0.18,0.16
OFF-SU-10001808,Office Supplies,Appliances,"KitchenAid Microwave, Black",183,0.03,0.17
TEC-MA-10004424,Technology,Phones,Plantronics MX500i Earset,59,0.2,0.17
OFF-TEN-10000766,Furniture,Furnishings,"Deflect-O Clock, Erganomic",56,0.16,0.05
OFF-SU-10004814,Technology,Accessories,"Memorex Keyboard, Erganomic",231,0.19,0.02
OFF-FA-10000899,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver",276,0,0.07
OFF-BI-10004120,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",100,0.04,0.05
TEC-MA-10002412,Office Supplies,Binders,"Acco Binding Machine, Economy",296,0.01,0.09
FUR-CH-10001805,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",57,0.15,0.03
FUR-FU-10000256,Technology,Machines,"StarTech Phone, White",242,0.12,0.05
TEC-MA-10001267,Office Supplies,Storage,"Eldon Folders, Industrial",165,0.15,0
OFF-EN-10000673,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",221,0.04,0.06
OFF-EN-10003785,Office Supplies,Storage,"Fellowes Box, Blue",76,0.11,0.17
OFF-AP-10001905,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",104,0.02,0.17
OFF-SU-10002653,Technology,Machines,"Epson Card Printer, Red",111,0.12,0.14
OFF-AR-10004961,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",272,0.03,0.14
OFF-PA-10000167,Technology,Machines,"Okidata Calculator, Red",72,0.17,0.09
OFF-SU-10002816,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White",96,0.2,0.14
OFF-BI-10001967,Technology,Machines,"StarTech Printer, White",46,0.16,0.13
FUR-CHR-10000888,Furniture,Bookcases,"Ikea Corner Shelving, Pine",83,0.01,0.1
TEC-LOG-10000368,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",227,0.17,0.01
OFF-BOS-10002073,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",228,0.16,0
FUR-CH-10004790,Technology,Machines,"Panasonic Card Printer, Wireless",283,0.04,0.02
TEC-PH-10004287,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",180,0.07,0.04
TEC-PH-10002251,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",113,0.09,0.16
OFF-SU-10004095,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",210,0.1,0.04
TEC-AC-10003034,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",117,0.05,0.05
FUR-FU-10004622,Technology,Phones,"Samsung Headset, with Caller ID",163,0.2,0.13
OFF-HON-10004825,Technology,Machines,"StarTech Calculator, Wireless",170,0.08,0.06
OFF-AR-10004042,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",100,0.12,0.19
OFF-CAM-10002625,Office Supplies,Storage,"Eldon Trays, Blue",206,0.11,0.08
OFF-ROG-10000566,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",45,0.16,0.01
OFF-GRE-10003943,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",154,0.16,0.02
FUR-TEN-10000407,Technology,Machines,"StarTech Phone, Durable",146,0.17,0.06
OFF-TEN-10000827,Office Supplies,Paper,"Xerox Message Books, Multicolor",41,0.11,0.02
OFF-SU-10001983,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",275,0.04,0.07
FUR-CH-10000825,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",323,0.11,0.08
OFF-SU-10002323,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,286,0.04,0.11
OFF-SU-10004452,Office Supplies,Appliances,"Hoover Microwave, Silver",326,0.04,0.01
OFF-EN-10003373,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,74,0.2,0
FUR-FU-10003427,Office Supplies,Binders,GBC Recycled VeloBinder Covers,183,0.18,0.13
OFF-EN-10003862,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",141,0.13,0.02
TEC-AC-10003964,Technology,Accessories,"Belkin Mouse, USB",102,0.02,0.13
TEC-MA-10000327,Furniture,Chairs,"Novimex Chairmat, Set of Two",116,0.11,0.08
OFF-FA-10000294,Office Supplies,Art,"BIC Pencil Sharpener, Blue",306,0.04,0.11
TEC-PH-10002907,Technology,Machines,"Okidata Printer, Wireless",56,0.1,0.2
OFF-SAN-10001128,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",294,0.15,0.13
OFF-BIN-10002236,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",264,0.02,0.06
OFF-BI-10001987,Furniture,Furnishings,"Deflect-O Clock, Erganomic",56,0.01,0.07
OFF-BI-10002931,Furniture,Chairs,"Novimex Chairmat, Red",260,0.01,0.09
FUR-FU-10001096,Office Supplies,Art,Newell 319,59,0.08,0.08
OFF-FA-10002241,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",220,0.03,0.19
OFF-ST-10004950,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",90,0.04,0.08
FUR-FU-10003052,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",306,0.07,0.19
FUR-LES-10003082,Technology,Accessories,"Memorex Flash Drive, USB",263,0.15,0.09
OFF-EN-10001491,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",274,0.06,0.05
FUR-FU-10003264,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,199,0.12,0.05
FUR-NOV-10003195,Technology,Copiers,"HP Ink, High-Speed",252,0.01,0.11
OFF-SU-10001488,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",46,0.05,0.04
OFF-SME-10001745,Furniture,Furnishings,"Advantus Clock, Duo Pack",83,0.18,0.14
TEC-MA-10001403,Office Supplies,Binders,"Cardinal Binder Covers, Economy",187,0.11,0.2
TEC-LOG-10003634,Office Supplies,Paper,"Enermax Note Cards, Premium",109,0.03,0.14
OFF-AP-10003363,Technology,Machines,"Konica Receipt Printer, Wireless",232,0.05,0
OFF-EN-10002679,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable",102,0.12,0.13
